Unnamed: 0,fecha,serial,mfr,requested_test_kv,test_kv,ma,watts,measured_cap,pfm,group_number,stator_kv
0,2018-11-27 16:07:37,715015,TOS,2.0,1.9947197437286377,3572.8927850723267,388.1911926269531,948070.8058617892,-0.1227733798129825,GST,13.8
1,2018-11-27 16:07:37,715015,TOS,4.0,4.015733480453491,3583.967685699463,458.96038818359375,950296.2541318992,-0.011784974094142928,GST,13.8
2,2018-11-27 16:07:37,715015,TOS,6.0,5.990353345870972,3568.703293800354,517.6515197753905,947210.9638863913,0.08538588125911206,GST,13.8
3,2018-11-27 16:07:37,715015,TOS,8.0,8.009872913360596,3599.445462226868,585.986572265625,954618.2582198523,0.18685782126154749,GST,13.8
4,2018-11-27 16:07:37,715015,TOS,2.0,2.0006251335144043,3562.023162841797,385.1232299804688,945508.9582388608,-0.12580250931688663,GST,13.8
5,2018-11-27 16:07:37,715015,TOS,4.0,4.013310194015503,3574.055790901184,456.2605285644531,947913.2074829978,-0.014073662563119751,GST,13.8
6,2018-11-27 16:07:37,715015,TOS,6.0,6.00162148475647,3580.474019050598,518.1038208007812,950094.8010554566,0.08338152085232316,GST,13.8
7,2018-11-27 16:07:37,715015,TOS,8.0,7.991638660430909,3590.8123254776,582.5667724609375,952265.4238480752,0.18365019568688354,GST,13.8
8,2018-11-27 16:07:37,715015,TOS,2.0,1.994096279144287,3559.4671964645386,387.1838684082031,944746.2048228772,-0.12204831645610084,GST,13.8
9,2018-11-27 16:07:37,715015,TOS,4.0,4.011608123779297,3571.8520879745483,458.4482879638672,947374.8718846764,-0.010121022942147766,GST,13.8
10,2018-11-27 16:07:37,715015,TOS,6.0,6.004915952682495,3578.862190246582,523.7073974609375,949380.0519067008,0.09270710264505859,GST,13.8
11,2018-11-27 16:07:37,715015,TOS,8.0,7.984984397888183,3591.2749767303467,589.5313720703125,951963.8695110189,0.19461969321287867,GST,13.8
12,2018-11-27 16:07:37,715015,TOS,2.0,1.9999933242797847,21.08490094542504,-1.6540625095367432,5592.005525301146,-1.1925949132482057,UST,13.8
13,2018-11-27 16:07:37,715015,TOS,4.0,3.9938268661499023,21.035843528807163,-2.1405662298202515,5581.55544005956,-1.3258836145788433,UST,13.8
14,2018-11-27 16:07:37,715015,TOS,6.0,6.000165939331056,21.014433354139328,-2.5983704328536987,5572.824868238513,-1.4510446474984526,UST,13.8
15,2018-11-27 16:07:37,715015,TOS,8.0,8.019349575042723,20.97716275602579,-3.0464520454406734,5561.1117932841125,-1.5744401508330388,UST,13.8
16,2018-11-27 16:07:37,715015,TOS,2.0,1.993308961391449,19.25612986087799,-1.6209792494773865,5110.5819576235945,-1.2253716159429975,UST,13.8
17,2018-11-27 16:07:37,715015,TOS,4.0,4.005605459213257,19.225595518946648,-2.116055011749268,5099.763722427042,-1.3733798960141799,UST,13.8
18,2018-11-27 16:07:37,715015,TOS,6.0,6.006616353988648,19.19594127684832,-2.595219135284424,5089.015431281041,-1.5170837012318499,UST,13.8
19,2018-11-27 16:07:37,715015,TOS,8.0,7.981608867645263,19.145417027175423,-3.053977727890014,5079.18551662101,-1.6561376466719286,UST,13.8
20,2018-11-27 16:07:37,715015,TOS,2.0,1.99746698141098,19.279917702078816,-1.5675575733184817,5113.993228889058,-1.2089339966859602,UST,13.8
21,2018-11-27 16:07:37,715015,TOS,4.0,4.003424644470215,19.2390475422144,-2.0867232084274288,5101.160160947416,-1.36422218286722,UST,13.8
22,2018-11-27 16:07:37,715015,TOS,6.0,6.018047094345093,19.350762479007244,-1.4134289026260376,5130.26132686889,-1.1616880108933914,UST,13.8
23,2018-11-27 16:07:37,715015,TOS,8.0,7.988809108734131,19.45052295923233,-0.7153039574623107,5158.7618621340425,-0.9543129380179926,UST,13.8
28,2016-06-01 21:50:59,715015,TOS,2.0,1.9984111785888672,3584.1495990753174,403.5920867919922,950815.6324500304,-0.10015458274389993,GST,13.8
29,2016-06-01 21:50:59,715015,TOS,4.0,4.000314474105835,3592.225313186645,473.8460235595703,953185.5766908848,0.010226356413630448,GST,13.8
30,2016-06-01 21:50:59,715015,TOS,6.0,5.999579906463623,3599.773645401001,535.734375,954550.1029606384,0.10695050762364082,GST,13.8
31,2016-06-01 21:50:59,715015,TOS,8.0,8.001368284225464,3606.204271316528,597.6049194335938,956974.474775052,0.2035352386804892,GST,13.8
32,2016-06-01 21:50:59,715015,TOS,2.0,2.0015236139297485,3577.393054962158,401.02883911132807,948521.403643099,-0.10303553920648231,GST,13.8
33,2016-06-01 21:50:59,715015,TOS,4.0,3.998147130012512,3584.4842195510864,471.0352630615234,950896.9753824204,0.0073714968456790415,GST,13.8
34,2016-06-01 21:50:59,715015,TOS,6.0,5.999352693557739,3592.8637981414795,532.9196166992188,952795.659259209,0.1041074602130496,GST,13.8
35,2016-06-01 21:50:59,715015,TOS,8.0,7.9887821674346915,3602.663397789001,596.7706298828125,954912.7071295516,0.20314239847402124,GST,13.8
36,2016-06-01 21:50:59,715015,TOS,2.0,1.9989761114120483,3569.5273876190186,406.84375,947443.3113609848,-0.09230818460181943,GST,13.8
37,2016-06-01 21:50:59,715015,TOS,4.0,4.005975484848023,3580.7273387908936,476.0274505615234,949914.0674051888,0.016131817661177876,GST,13.8
38,2016-06-01 21:50:59,715015,TOS,6.0,6.022931814193726,3589.843153953552,538.3262329101562,951978.1656308623,0.11343294424807365,GST,13.8
39,2016-06-01 21:50:59,715015,TOS,8.0,7.972484827041626,3598.4926223754883,601.1741943359375,954035.4994896916,0.2112374777821474,GST,13.8
40,2016-06-01 21:50:59,715015,TOS,2.0,2.0041011571884155,21.270270459353924,-3.3983019590377808,5638.268740781881,-1.6575835627910802,UST,13.8
41,2016-06-01 21:50:59,715015,TOS,4.0,3.998485684394837,21.226946264505383,-3.9068546295166016,5628.618904296445,-1.7964396166897105,UST,13.8
42,2016-06-01 21:50:59,715015,TOS,6.0,6.001920223236084,21.18686866015196,-4.413656949996948,5617.496912080355,-1.9352086155373476,UST,13.8
43,2016-06-01 21:50:59,715015,TOS,8.0,7.990060567855835,21.13711461424828,-5.019302606582642,5605.830688537593,-2.1018517948080726,UST,13.8
44,2016-06-01 21:50:59,715015,TOS,2.0,2.001036465168,19.386406987905502,-3.840458035469055,5142.01636825362,-1.876771420668201,UST,13.8
45,2016-06-01 21:50:59,715015,TOS,4.0,4.003337383270264,19.335122779011726,-4.343541860580444,5130.5031334436535,-2.0285538465518482,UST,13.8
46,2016-06-01 21:50:59,715015,TOS,6.0,6.003592014312744,19.31317895650864,-4.848179340362549,5121.552959508335,-2.1794203234706018,UST,13.8
47,2016-06-01 21:50:59,715015,TOS,8.0,7.972803354263306,19.268330186605453,-5.405283212661743,5110.0192965947135,-2.3480858438604217,UST,13.8
48,2016-06-01 21:50:59,715015,TOS,2.0,1.98996776342392,19.39105149358511,-3.6242704391479488,5144.115355903978,-1.8127509311223136,UST,13.8
49,2016-06-01 21:50:59,715015,TOS,4.0,4.0081188678741455,19.34642344713211,-4.193355083465576,5132.72158109146,-1.9834144441768609,UST,13.8
50,2016-06-01 21:50:59,715015,TOS,6.0,6.017288446426392,19.319293089210987,-4.717654228210449,5121.70283961666,-2.140333980494874,UST,13.8
51,2016-06-01 21:50:59,715015,TOS,8.0,7.96082329750061,19.26096621900797,-5.347251176834106,5108.988565538652,-2.331471114307502,UST,13.8
52,2016-06-01 21:50:59,715015,TOS,2.0,1.9941368103027344,19.377734512090683,-3.8021920919418335,5141.586489898486,-1.8659868005571707,UST,13.8
53,2016-06-01 21:50:59,715015,TOS,4.0,4.010353088378905,19.345438107848167,-4.341635704040527,5129.880520371444,-2.027305504855537,UST,13.8
54,2016-06-01 21:50:59,715015,TOS,6.0,5.973451614379883,19.30852234363556,-4.850802421569824,5120.758483911914,-2.1805432924577355,UST,13.8
56,2012-02-28 18:18:17,715015,TOS,2.0,1.998,3505.4,346.57,930700.5,-0.1779464346928386,GST,13.8
57,2012-02-28 18:18:17,715015,TOS,4.0,4.002,3112.0,341.68,825293.5,-0.11504828669724958,GST,13.8
58,2012-02-28 18:18:17,715015,TOS,6.0,5.995,3498.4,387.52,929102.0,-0.10933027324310512,GST,13.8
59,2012-02-28 18:18:17,715015,TOS,8.0,8.01,3465.2,344.23,919279.5,-0.1779464346928386,GST,13.8
60,2012-02-28 18:18:17,715015,TOS,2.0,2.001,3496.2,338.36,927206.0,-0.1893824616011275,GST,13.8
61,2012-02-28 18:18:17,715015,TOS,4.0,4.0,3442.6,373.88,913292.5,-0.12076630015139404,GST,13.8
62,2012-02-28 18:18:17,715015,TOS,6.0,5.999,3487.3,364.1,925393.4,-0.14935636742211633,GST,13.8
63,2012-02-28 18:18:17,715015,TOS,8.0,8.0,3471.1,143.29,921401.4,-0.5095912150332169,GST,13.8
64,2012-02-28 18:18:17,715015,TOS,2.0,2.001,3536.1,337.19,938228.5,-0.20081848850941644,GST,13.8
65,2012-02-28 18:18:17,715015,TOS,4.0,3.994,3466.9,302.93,920456.5,-0.24656259614257203,GST,13.8
66,2012-02-28 18:18:17,715015,TOS,6.0,6.009,3476.8,284.86,922412.0,-0.2751526634132943,GST,13.8
67,2012-02-28 18:18:17,715015,TOS,8.0,8.018,3463.8,146.08,918704.5,-0.5038732015790724,GST,13.8
68,2012-02-28 18:18:17,715015,TOS,2.0,2.0,21.144,-1.83,5606.1,-1.2414969371637066,UST,13.8
69,2012-02-28 18:18:17,715015,TOS,4.0,3.993,21.092,-2.4,5595.5,-1.3958833004256068,UST,13.8
70,2012-02-28 18:18:17,715015,TOS,6.0,5.999,21.063,-3.39,5587.1,-1.6646299327703962,UST,13.8
71,2012-02-28 18:18:17,715015,TOS,8.0,7.996,21.026,-3.55,5575.9,-1.7103740404035517,UST,13.8
72,2012-02-28 18:18:17,715015,TOS,2.0,2.005,19.326,-2.17,5117.8,-1.3844472735173181,UST,13.8
73,2012-02-28 18:18:17,715015,TOS,4.0,4.008,19.287,-3.97,5110.3,-1.9219405382068964,UST,13.8
74,2012-02-28 18:18:17,715015,TOS,6.0,6.006,19.239,-3.38,5099.9,-1.7504001345825628,UST,13.8
75,2012-02-28 18:18:17,715015,TOS,8.0,7.998,19.172,-3.57,5088.6,-1.8075802691240075,UST,13.8
76,2012-02-28 18:18:17,715015,TOS,2.0,2.002,19.28,-2.17,5112.0,-1.3901652869714625,UST,13.8
77,2012-02-28 18:18:17,715015,TOS,4.0,3.996,19.242,-4.45,5101.9,-2.0648908745605077,UST,13.8
78,2012-02-28 18:18:17,715015,TOS,6.0,6.004,19.197,-3.61,5090.9,-1.8190162960322964,UST,13.8
79,2012-02-28 18:18:17,715015,TOS,8.0,7.996,19.149,-3.65,5079.8,-1.8361703363947297,UST,13.8
80,2012-02-28 18:18:17,715015,TOS,2.0,1.999,19.269,-2.06,5111.4,-1.3558572062465957,UST,13.8
81,2012-02-28 18:18:17,715015,TOS,4.0,4.005,19.235,-4.33,5101.6,-2.030582793835641,UST,13.8
84,2010-04-07 21:57:30,715015,TOS,2.0,2.005,3757.2,915.3,995737.8,0.6511655161581069,GST,13.8
85,2010-04-07 21:57:30,715015,TOS,4.0,4.006,3765.0,979.82,997965.4,0.7426537314244183,GST,13.8
86,2010-04-07 21:57:30,715015,TOS,6.0,5.99,3769.1,1041.6,999821.9,0.8341419466907293,GST,13.8
87,2010-04-07 21:57:30,715015,TOS,2.0,2.001,3746.8,914.02,993481.2,0.6511655161581069,GST,13.8
88,2010-04-07 21:57:30,715015,TOS,4.0,3.999,3753.5,978.82,995644.1,0.7483717448785626,GST,13.8
89,2010-04-07 21:57:30,715015,TOS,6.0,5.995,3759.2,1040.9,997673.4,0.8398599601448739,GST,13.8
90,2010-04-07 21:57:30,715015,TOS,2.0,2.002,3748.5,934.87,994273.6,0.6797555834288294,GST,13.8
91,2010-04-07 21:57:30,715015,TOS,4.0,4.005,3756.5,1001.1,996248.4,0.776961812149285,GST,13.8
92,2010-04-07 21:57:30,715015,TOS,6.0,6.0,3766.3,1063.9,998253.9,0.8684500274155961,GST,13.8
93,2010-04-07 21:57:30,715015,TOS,2.0,2.001,24.818,20.299,6557.9,3.933305238837022,UST,13.8
94,2010-04-07 21:57:30,715015,TOS,4.0,4.012,24.807,20.83,6553.3,4.0591015348282005,UST,13.8
95,2010-04-07 21:57:30,715015,TOS,6.0,5.984,24.773,21.457,6548.7,4.207769884635956,UST,13.8
96,2010-04-07 21:57:30,715015,TOS,2.0,1.998,22.515,17.118,5953.3,3.601660458496644,UST,13.8
97,2010-04-07 21:57:30,715015,TOS,4.0,3.999,22.502,17.705,5951.0,3.7560468217585443,UST,13.8
98,2010-04-07 21:57:30,715015,TOS,6.0,6.006,22.477,18.394,5944.4,3.933305238837022,UST,13.8
99,2010-04-07 21:57:30,715015,TOS,2.0,2.0,22.671,17.24,5999.3,3.601660458496644,UST,13.8
100,2010-04-07 21:57:30,715015,TOS,4.0,3.998,22.66,17.613,5993.9,3.6988666872170994,UST,13.8
101,2010-04-07 21:57:30,715015,TOS,6.0,5.994,22.633,18.128,5985.5,3.8360990101165666,UST,13.8
102,2022-08-22 14:15:37,82EU7901,MIT,2.0,1.9996310472488403,1076.045036315918,104.03012847900392,285294.98763418815,-0.1912223522758488,GST,13.8
103,2022-08-22 14:15:37,82EU7901,MIT,4.0,4.001680850982666,1077.8424739837649,114.38759613037108,285754.99300131924,-0.1371972939605148,GST,13.8
104,2022-08-22 14:15:37,82EU7901,MIT,6.0,6.0021514892578125,1083.0692052841189,156.70509338378906,286961.0113975796,0.08328747949311455,GST,13.8
105,2022-08-22 14:15:37,82EU7901,MIT,8.0,8.00085163116455,1092.3879146575928,232.94415283203125,289409.0016525297,0.47529697807319954,GST,13.8
106,2022-08-22 14:15:37,82EU7901,MIT,2.0,2.0004470348358154,1079.9275636672974,103.18511962890624,286183.9902834617,-0.19768395406735986,GST,13.8
107,2022-08-22 14:15:37,82EU7901,MIT,4.0,3.9994771480560303,1081.1426639556885,116.88368225097656,286740.9989448788,-0.12584819824134869,GST,13.8
108,2022-08-22 14:15:37,82EU7901,MIT,6.0,6.000088214874268,1085.684061050415,164.1987762451172,288021.9938106165,0.12076216076563846,GST,13.8
109,2022-08-22 14:15:37,82EU7901,MIT,8.0,8.00147819519043,1096.261739730835,238.09013366699216,290533.98975520395,0.49782930610915344,GST,13.8
110,2022-08-22 14:15:37,82EU7901,MIT,2.0,1.999936938285828,1073.4630823135376,103.94080352783205,284963.98840616166,-0.19036851569906596,GST,13.8
111,2022-08-22 14:15:37,82EU7901,MIT,4.0,3.999476432800293,1075.6604671478271,112.10433959960938,285410.010292253,-0.14810368990679457,GST,13.8
112,2022-08-22 14:15:37,82EU7901,MIT,6.0,6.005392551422119,1080.8794498443604,151.8502655029297,286454.99128288066,0.05928077948240419,GST,13.8
113,2022-08-22 14:15:37,82EU7901,MIT,8.0,7.997175216674803,1088.518500328064,228.5238494873047,288812.00364594406,0.4564114252673181,GST,13.8
114,2022-08-22 14:15:37,82EU7901,MIT,2.0,1.9987690448760984,12.223342433571815,2.195046186447144,3242.689894378259,0.28280096273072103,UST,13.8
115,2022-08-22 14:15:37,82EU7901,MIT,4.0,3.999936103820801,12.227723374962808,2.0607409477233887,3242.929924596183,0.2196283161520391,UST,13.8
116,2022-08-22 14:15:37,82EU7901,MIT,6.0,6.001506805419922,12.22233846783638,2.0370211601257324,3241.459989311579,0.20895598403829746,UST,13.8
117,2022-08-22 14:15:37,82EU7901,MIT,8.0,8.00078296661377,12.221707962453364,2.046036958694458,3241.519941354909,0.21322325341846904,UST,13.8
118,2022-08-22 14:15:37,82EU7901,MIT,2.0,1.9977306127548216,12.200784869492054,1.9984501600265503,3235.7099222224406,0.1925628398637137,UST,13.8
119,2022-08-22 14:15:37,82EU7901,MIT,4.0,3.999983549118042,12.192838825285436,1.8465776443481443,3234.6800793447983,0.12195033574995127,UST,13.8
120,2022-08-22 14:15:37,82EU7901,MIT,6.0,5.998318195343018,12.185839004814625,1.8250174522399905,3234.100098836734,0.11233099290011261,UST,13.8
121,2022-08-22 14:15:37,82EU7901,MIT,8.0,8.00207233428955,12.192987836897371,1.8037371635437007,3233.169953986703,0.10184931621386059,UST,13.8
122,2022-08-22 14:15:37,82EU7901,MIT,2.0,2.000007152557373,11.109505780041218,1.8728066682815552,2944.199994914243,0.2198955364403748,UST,13.8
123,2022-08-22 14:15:37,82EU7901,MIT,4.0,3.997702836990357,11.102733202278614,1.7464616298675537,2945.659938191625,0.1554146237317644,UST,13.8
124,2022-08-22 14:15:37,82EU7901,MIT,6.0,5.998243808746338,11.104799807071686,1.7239534854888916,2945.820032351776,0.14365748531039987,UST,13.8
125,2022-08-22 14:15:37,82EU7901,MIT,8.0,8.003602981567383,11.101036332547665,1.7107555866241455,2945.0899496907823,0.13716034641666203,UST,13.8
150,2022-07-05 14:52:45,82EU7901,MIT,2.0,1.999714791774749,1083.185315132141,125.81042098999023,287344.9886919844,-0.07989070398076398,GST,13.8
151,2022-07-05 14:52:45,82EU7901,MIT,4.0,3.999379873275757,1084.297955036163,137.88130950927734,287682.5107023251,-0.016916726194801182,GST,13.8
152,2022-07-05 14:52:45,82EU7901,MIT,6.0,6.00098443031311,1089.441955089569,178.71636199951172,288856.0004521424,0.19397574856950686,GST,13.8
153,2022-07-05 14:52:45,82EU7901,MIT,8.0,7.999600648880005,1098.2431769371033,243.00680541992188,291121.99229075486,0.5211874566534568,GST,13.8
154,2022-07-05 14:52:45,82EU7901,MIT,2.0,1.9993938207626345,1085.5491161346436,121.97310256958008,288110.0016338678,-0.10154954059020893,GST,13.8
155,2022-07-05 14:52:45,82EU7901,MIT,4.0,3.999590277671814,1087.1593952178955,135.1827850341797,288431.99118000484,-0.033023646488734536,GST,13.8
156,2022-07-05 14:52:45,82EU7901,MIT,6.0,6.000368595123291,1092.1274423599243,173.69874572753906,289589.50792912213,0.16539868145169184,GST,13.8
157,2022-07-05 14:52:45,82EU7901,MIT,8.0,8.000826120376587,1100.9681224822998,240.51061248779297,291898.0044341879,0.505091701976696,GST,13.8
158,2022-07-05 14:52:45,82EU7901,MIT,2.0,1.998972058296204,1081.1682343482971,120.88853454589844,286777.9897997025,-0.1046822118279476,GST,13.8
159,2022-07-05 14:52:45,82EU7901,MIT,4.0,3.998926043510437,1082.1568369865415,132.38525390625,287060.99897135573,-0.04451871881444135,GST,13.8
160,2022-07-05 14:52:45,82EU7901,MIT,6.0,5.99927830696106,1086.4197611808777,175.15538787841797,288315.50480390433,0.1778430676241615,GST,13.8
161,2022-07-05 14:52:45,82EU7901,MIT,8.0,8.00063681602478,1096.5871214866638,244.26451110839844,290664.99962482334,0.5296563213197855,GST,13.8
162,2022-07-05 14:52:45,82EU7901,MIT,2.0,1.999292492866516,12.160496320575476,2.0595209002494808,3225.725020428172,0.2243820404202852,UST,13.8
163,2022-07-05 14:52:45,82EU7901,MIT,4.0,3.999812722206116,12.168205808848144,1.9745033979415887,3227.395017901813,0.18381754066921208,UST,13.8
164,2022-07-05 14:52:45,82EU7901,MIT,6.0,5.998759031295776,12.162902392446997,1.9571764469146729,3226.9450445099324,0.17607638025981318,UST,13.8
165,2022-07-05 14:52:45,82EU7901,MIT,8.0,7.99930477142334,12.164659332484009,1.964989483356476,3226.985012538819,0.17961601708705702,UST,13.8
166,2022-07-05 14:52:45,82EU7901,MIT,2.0,1.9998246431350708,12.181807309389114,1.9436389207839968,3231.2000852741107,0.1682940960364126,UST,13.8
167,2022-07-05 14:52:45,82EU7901,MIT,4.0,4.000758647918701,12.183752842247486,1.843306839466095,3231.5300435570293,0.12106110022949348,UST,13.8
168,2022-07-05 14:52:45,82EU7901,MIT,6.0,5.998733043670654,12.175901792943478,1.8033512830734253,3231.155010219311,0.10285509448614544,UST,13.8
169,2022-07-05 14:52:45,82EU7901,MIT,8.0,7.999652862548829,12.185563798993826,1.7646607756614685,3230.409939547485,0.08402827183223904,UST,13.8
170,2022-07-05 14:52:45,82EU7901,MIT,2.0,1.999437630176544,11.059466749429705,1.9168736338615413,2934.6749474967737,0.24704055135114122,UST,13.8
171,2022-07-05 14:52:45,82EU7901,MIT,4.0,3.9999567270278926,11.073957197368143,1.779438853263855,2936.6850062828576,0.17477957335480931,UST,13.8
172,2022-07-05 14:52:45,82EU7901,MIT,6.0,6.000155210494995,11.075129732489586,1.760761797428131,2936.36004400355,0.1650394623692837,UST,13.8
173,2022-07-05 14:52:45,82EU7901,MIT,8.0,8.000757694244385,11.075406800955534,1.7508957386016846,2936.595078217863,0.15992306957720667,UST,13.8
174,2020-07-22 16:01:16,82EU7901,MIT,2.0,1.9993104338645933,1080.7234644889832,106.19817733764648,286780.4909101324,-0.18214448630585472,GST,13.8
175,2020-07-22 16:01:16,82EU7901,MIT,4.0,3.999291181564331,1081.7384719848633,119.7086067199707,287064.49484161567,-0.11125628070536622,GST,13.8
176,2020-07-22 16:01:16,82EU7901,MIT,6.0,6.001187086105347,1086.8421792984009,160.63724517822266,288211.49555824377,0.1011029919583479,GST,13.8
177,2020-07-22 16:01:16,82EU7901,MIT,8.0,7.998998880386352,1096.1891412734983,231.92263031005857,290788.5061631532,0.4657402178340676,GST,13.8
178,2020-07-22 16:01:16,82EU7901,MIT,2.0,1.9998906254768367,1083.9082002639773,104.4941177368164,287370.49717619806,-0.1927849555588468,GST,13.8
179,2020-07-22 16:01:16,82EU7901,MIT,4.0,3.99852466583252,1084.41960811615,117.58744049072266,287779.49978575634,-0.12400541285858253,GST,13.8
180,2020-07-22 16:01:16,82EU7901,MIT,6.0,5.998679876327515,1089.05029296875,156.66036224365234,288944.4914444539,0.07850897634507034,GST,13.8
181,2020-07-22 16:01:16,82EU7901,MIT,8.0,8.002700805664062,1100.2768874168396,229.7772827148437,291584.4987683158,0.4500965564988899,GST,13.8
182,2020-07-22 16:01:16,82EU7901,MIT,2.0,1.9991366863250728,1079.0423154830933,104.0932846069336,286184.00449431647,-0.1924232232136853,GST,13.8
183,2020-07-22 16:01:16,82EU7901,MIT,4.0,3.99902069568634,1079.3895721435547,115.61632919311523,286496.50118950376,-0.1315579187621505,GST,13.8
184,2020-07-22 16:01:16,82EU7901,MIT,6.0,5.999868154525757,1084.422767162323,157.0249786376953,287641.99555553205,0.08394154460640027,GST,13.8
185,2020-07-22 16:01:16,82EU7901,MIT,8.0,8.001958847045898,1093.591332435608,230.7719955444336,290178.00784458814,0.46259773324114317,GST,13.8
186,2020-07-22 16:01:16,82EU7901,MIT,2.0,1.9995973706245425,12.073442805558445,1.6052318215370178,3203.174947508103,0.016212137863417665,UST,13.8
187,2020-07-22 16:01:16,82EU7901,MIT,4.0,3.999587893486024,12.077230960130692,1.5200250148773191,3203.5399888386,-0.024367824739710962,UST,13.8
188,2020-07-22 16:01:16,82EU7901,MIT,6.0,5.999482870101929,12.072412762790918,1.499768853187561,3203.959986208816,-0.0336747904660323,UST,13.8
189,2020-07-22 16:01:16,82EU7901,MIT,8.0,7.997790813446047,12.076773215085268,1.477151334285736,3202.899945264903,-0.044640032920060205,UST,13.8
190,2020-07-22 16:01:16,82EU7901,MIT,2.0,1.9996612668037408,12.088920921087263,1.4616336226463318,3205.504972569884,-0.05268264196949632,UST,13.8
191,2020-07-22 16:01:16,82EU7901,MIT,4.0,3.999655604362488,12.08013342693448,1.3672378063201904,3205.825049867883,-0.09686107279396035,UST,13.8
192,2020-07-22 16:01:16,82EU7901,MIT,6.0,5.999729156494141,12.081250548362732,1.3297516107559204,3205.1100662400245,-0.11466299948489692,UST,13.8
193,2020-07-22 16:01:16,82EU7901,MIT,8.0,8.001051902770994,12.079975102096796,1.2831208109855652,3203.235010573735,-0.1366690727362545,UST,13.8
194,2020-07-22 16:01:16,82EU7901,MIT,2.0,2.0001732110977173,10.99699130281806,1.4674524664878843,2916.13000413804,0.01898920059337932,UST,13.8
195,2020-07-22 16:01:16,82EU7901,MIT,4.0,3.997942805290223,11.000087484717367,1.3205531239509585,2918.355002101692,-0.05758608698652479,UST,13.8
196,2020-07-22 16:01:16,82EU7901,MIT,6.0,6.002214193344116,11.00123906508088,1.2939742803573608,2918.0199367928594,-0.07147258462758199,UST,13.8
197,2020-07-22 16:01:16,82EU7901,MIT,8.0,7.9971091747283936,10.99615404382348,1.275287926197052,2918.0100558079403,-0.08087849659625188,UST,13.8
198,2019-07-24 15:58:45,82EU7901,MIT,2.0,1.999736785888672,1090.1132225990295,136.9374771118164,289141.99390328577,-0.025746270710283053,GST,13.8
199,2019-07-24 15:58:45,82EU7901,MIT,4.0,4.001742601394652,1092.559278011322,148.79244232177734,289565.4915846535,0.03468970806456872,GST,13.8
200,2019-07-24 15:58:45,82EU7901,MIT,6.0,5.999808549880981,1096.5431928634644,185.7456970214844,290709.0106418764,0.22455624211572198,GST,13.8
201,2019-07-24 15:58:45,82EU7901,MIT,8.0,8.001404285430908,1104.2994260787964,247.39289093017567,292725.50250425405,0.5369596510643511,GST,13.8
202,2019-07-24 15:58:45,82EU7901,MIT,2.0,1.9994842410087583,1092.5107598304749,134.0767822265625,289744.4915106462,-0.04229494366719274,GST,13.8
203,2019-07-24 15:58:45,82EU7901,MIT,4.0,3.999441504478455,1094.2552089691162,144.39855194091797,290222.0046507864,0.010522604667076893,GST,13.8
204,2019-07-24 15:58:45,82EU7901,MIT,6.0,6.001487493515016,1098.3328819274902,179.6462860107422,291255.5032708042,0.19122392309692432,GST,13.8
205,2019-07-24 15:58:45,82EU7901,MIT,8.0,7.998979568481444,1105.8588027954102,243.17236328125,293402.4934120316,0.5133304328618912,GST,13.8
206,2019-07-24 15:58:45,82EU7901,MIT,2.0,1.9997897744178768,1087.568461894989,132.8645248413086,288484.0029082625,-0.045479590513085213,GST,13.8
207,2019-07-24 15:58:45,82EU7901,MIT,4.0,3.999792456626892,1089.7067189216614,145.51432037353516,289025.50752718525,0.019526910770977852,GST,13.8
208,2019-07-24 15:58:45,82EU7901,MIT,6.0,5.999579668045044,1094.0564870834353,185.3312759399414,290119.48754487094,0.22459181898673078,GST,13.8
209,2019-07-24 15:58:45,82EU7901,MIT,8.0,8.00033950805664,1101.4456748962402,248.36229705810547,292162.51107300195,0.5453111318112809,GST,13.8
210,2019-07-24 15:58:45,82EU7901,MIT,2.0,1.9992474913597107,12.407465372234585,3.402161121368408,3289.6200208298865,0.8238652450617426,UST,13.8
211,2019-07-24 15:58:45,82EU7901,MIT,4.0,4.000734806060791,12.406655121594667,3.3361438512802124,3289.264971506612,0.7935414191033021,UST,13.8
212,2019-07-24 15:58:45,82EU7901,MIT,6.0,6.00016713142395,12.406277004629374,3.330024242401123,3289.315042565021,0.7907677728159259,UST,13.8
213,2019-07-24 15:58:45,82EU7901,MIT,8.0,8.00258183479309,12.412348296493292,3.340335965156555,3289.710059917184,0.7947673677717694,UST,13.8
214,2019-07-24 15:58:45,82EU7901,MIT,2.0,1.999914169311524,12.347872368991377,3.092008590698242,3273.5100186087607,0.6878077348699638,UST,13.8
215,2019-07-24 15:58:45,82EU7901,MIT,4.0,3.999597668647767,12.345694005489348,3.0059293508529663,3273.190052333064,0.6481920446717298,UST,13.8
216,2019-07-24 15:58:45,82EU7901,MIT,6.0,6.000263452529907,12.337474152445791,2.969183564186096,3272.279891497476,0.6320891502383681,UST,13.8
217,2019-07-24 15:58:45,82EU7901,MIT,8.0,7.998229265213011,12.333827558904886,2.9282809495925903,3271.3399766848283,0.6135333894164765,UST,13.8
218,2019-07-24 15:58:45,82EU7901,MIT,2.0,2.0000323057174683,11.233509052544832,3.0381550788879395,2979.455016038912,0.8024337235706076,UST,13.8
219,2019-07-24 15:58:45,82EU7901,MIT,4.0,3.998749613761901,11.230101343244314,2.909401297569275,2979.6650702351712,0.7373456238738703,UST,13.8
